date,year,month,item_id,item_name,department,category,criticality,lead_time_days,unit_cost_inr,hot_metal_production_mt,plant_operating_hours,is_planned_shutdown,actual_consumption
2023-06-30,2023,6,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,384781,703,0,127
2023-07-31,2023,7,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,375296,703,0,108
2023-08-31,2023,8,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,376858,710,0,90
2023-09-30,2023,9,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,380741,701,0,111
2023-10-31,2023,10,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,370907,717,0,131
2023-11-30,2023,11,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,377821,714,1,141
2023-12-31,2023,12,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,374469,716,0,78
2024-01-31,2024,1,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,361409,709,0,96
2024-02-29,2024,2,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,372786,703,0,119
2024-03-31,2024,3,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,382169,702,1,129
2024-04-30,2024,4,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,372317,706,0,99
2024-05-31,2024,5,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,387598,713,0,100
2024-06-30,2024,6,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,365637,716,0,123
2024-07-31,2024,7,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,379107,712,0,92
2024-08-31,2024,8,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,378888,706,0,81
2024-09-30,2024,9,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,373022,703,0,108
2024-10-31,2024,10,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,373460,716,0,128
2024-11-30,2024,11,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,382384,713,1,101
2024-12-31,2024,12,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,362710,704,0,107
2025-01-31,2025,1,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,380634,717,0,110
2025-02-28,2025,2,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,382140,713,0,117
2025-03-31,2025,3,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,379886,713,1,120
2025-04-30,2025,4,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,369999,708,0,110
2025-05-31,2025,5,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,384896,710,0,106
2025-06-30,2025,6,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,378759,702,0,107
2025-07-31,2025,7,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,373096,714,0,94
2025-08-31,2025,8,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,375348,717,0,101
2025-09-30,2025,9,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,380628,715,0,104
2025-10-31,2025,10,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,383326,705,0,116
2025-11-30,2025,11,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,379580,701,1,150
2025-12-31,2025,12,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,363397,711,0,104
2026-01-31,2026,1,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,371570,714,0,105
2026-02-28,2026,2,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,383426,711,0,133
2026-03-31,2026,3,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,379164,715,1,136
2026-04-30,2026,4,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,380664,719,0,113
2026-05-31,2026,5,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,380560,701,0,137
2026-06-30,2026,6,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,382780,702,0,137
2026-07-31,2026,7,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,387801,717,0,113
2026-08-31,2026,8,CON-BF-005,Anhydrous Taphole Clay (MT),Blast Furnace,Refractories,High,15,28000,385226,708,0,144
2016-01-31,2016,1,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,375035,715,0,22
2016-02-29,2016,2,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,387487,708,0,29
2016-03-31,2016,3,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,393362,711,1,37
2016-04-30,2016,4,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,372121,710,0,31
2016-05-31,2016,5,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,378334,709,0,25
2016-06-30,2016,6,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,383755,712,0,29
2016-07-31,2016,7,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,380677,712,0,31
2016-08-31,2016,8,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,379471,707,0,24
2016-09-30,2016,9,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,375377,702,0,28
2016-10-31,2016,10,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,378543,703,0,26
2016-11-30,2016,11,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,368156,704,1,35
2016-12-31,2016,12,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,378667,700,0,28
2017-01-31,2017,1,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,377559,716,0,26
2017-02-28,2017,2,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,383882,705,0,37
2017-03-31,2017,3,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,378753,701,1,34
2017-04-30,2017,4,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,372938,706,0,29
2017-05-31,2017,5,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,388655,709,0,28
2017-06-30,2017,6,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,376839,707,0,26
2017-07-31,2017,7,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,365593,718,0,19
2017-08-31,2017,8,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,386220,706,0,30
2017-09-30,2017,9,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,376167,705,0,29
2017-10-31,2017,10,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,381196,713,0,30
2017-11-30,2017,11,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,377885,709,1,29
2017-12-31,2017,12,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,372922,708,0,27
2018-01-31,2018,1,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,378721,701,0,28
2018-02-28,2018,2,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,383826,713,0,27
2018-03-31,2018,3,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,371108,711,1,37
2018-04-30,2018,4,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,381403,717,0,30
2018-05-31,2018,5,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,374902,718,0,29
2018-06-30,2018,6,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,380226,702,0,25
2018-07-31,2018,7,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,379499,705,0,24
2018-08-31,2018,8,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,401018,700,0,23
2018-09-30,2018,9,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,381031,706,0,24
2018-10-31,2018,10,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,386552,716,0,36
2018-11-30,2018,11,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,374634,713,1,38
2018-12-31,2018,12,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,372271,715,0,24
2019-01-31,2019,1,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,386904,716,0,24
2019-02-28,2019,2,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,363855,711,0,23
2019-03-31,2019,3,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,386272,714,1,23
2019-04-30,2019,4,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,369830,703,0,30
2019-05-31,2019,5,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,368976,717,0,24
2019-06-30,2019,6,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,369990,700,0,24
2019-07-31,2019,7,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,386314,706,0,27
2019-08-31,2019,8,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,375830,706,0,20
2019-09-30,2019,9,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,383835,707,0,31
2019-10-31,2019,10,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,390485,702,0,27
2019-11-30,2019,11,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,373511,710,1,29
2019-12-31,2019,12,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,376178,700,0,26
2020-01-31,2020,1,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,377575,703,0,25
2020-02-29,2020,2,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,364656,718,0,25
2020-03-31,2020,3,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,383489,712,1,29
2020-04-30,2020,4,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,366645,706,0,21
2020-05-31,2020,5,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,369249,711,0,27
2020-06-30,2020,6,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,390085,716,0,27
2020-07-31,2020,7,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,364677,705,0,21
2020-08-31,2020,8,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,368741,719,0,20
2020-09-30,2020,9,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,363335,711,0,29
2020-10-31,2020,10,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,376946,712,0,27
2020-11-30,2020,11,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,359185,719,1,29
2020-12-31,2020,12,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,380438,711,0,29
2021-01-31,2021,1,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,369326,707,0,29
2021-02-28,2021,2,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,378522,710,0,25
2021-03-31,2021,3,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,380699,710,1,32
2021-04-30,2021,4,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,375980,715,0,28
2021-05-31,2021,5,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,383520,718,0,26
2021-06-30,2021,6,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,377798,719,0,23
2021-07-31,2021,7,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,387388,711,0,23
2021-08-31,2021,8,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,367650,704,0,21
2021-09-30,2021,9,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,374186,710,0,31
2021-10-31,2021,10,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,399579,717,0,30
2021-11-30,2021,11,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,378333,716,1,32
2021-12-31,2021,12,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,381933,719,0,32
2022-01-31,2022,1,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,375262,717,0,24
2022-02-28,2022,2,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,384955,717,0,24
2022-03-31,2022,3,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,380886,712,1,19
2022-04-30,2022,4,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,390581,714,0,24
2022-05-31,2022,5,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,371169,705,0,26
2022-06-30,2022,6,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,384810,705,0,23
2022-07-31,2022,7,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,383442,705,0,24
2022-08-31,2022,8,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,380327,702,0,24
2022-09-30,2022,9,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,382356,713,0,27
2022-10-31,2022,10,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,380821,712,0,30
2022-11-30,2022,11,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,376476,701,1,26
2022-12-31,2022,12,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,365001,701,0,19
2023-01-31,2023,1,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,370999,716,0,24
2023-02-28,2023,2,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,376840,705,0,27
2023-03-31,2023,3,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,376634,715,1,26
2023-04-30,2023,4,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,375353,701,0,25
2023-05-31,2023,5,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,365211,704,0,22
2023-06-30,2023,6,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,382823,718,0,23
2023-07-31,2023,7,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,382515,706,0,21
2023-08-31,2023,8,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,365685,712,0,21
2023-09-30,2023,9,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,377051,707,0,26
2023-10-31,2023,10,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,370557,717,0,30
2023-11-30,2023,11,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,355186,711,1,29
2023-12-31,2023,12,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,372018,713,0,25
2024-01-31,2024,1,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,381934,716,0,21
2024-02-29,2024,2,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,377936,710,0,29
2024-03-31,2024,3,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,379028,705,1,26
2024-04-30,2024,4,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,363431,702,0,24
2024-05-31,2024,5,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,372605,714,0,25
2024-06-30,2024,6,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,371890,705,0,25
2024-07-31,2024,7,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,373980,716,0,22
2024-08-31,2024,8,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,370262,702,0,25
2024-09-30,2024,9,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,366847,716,0,22
2024-10-31,2024,10,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,383478,717,0,26
2024-11-30,2024,11,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,382241,707,1,28
2024-12-31,2024,12,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,375819,707,0,31
2025-01-31,2025,1,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,387163,700,0,28
2025-02-28,2025,2,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,380694,713,0,22
2025-03-31,2025,3,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,377579,705,1,30
2025-04-30,2025,4,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,378402,712,0,24
2025-05-31,2025,5,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,375940,719,0,24
2025-06-30,2025,6,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,356591,709,0,25
2025-07-31,2025,7,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,372986,707,0,18
2025-08-31,2025,8,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,385815,717,0,21
2025-09-30,2025,9,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,381412,709,0,21
2025-10-31,2025,10,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,374980,713,0,30
2025-11-30,2025,11,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,365779,702,1,32
2025-12-31,2025,12,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,386099,706,0,28
2026-01-31,2026,1,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,370484,714,0,34
2026-02-28,2026,2,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,381538,705,0,28
2026-03-31,2026,3,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,375647,702,1,32
2026-04-30,2026,4,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,366049,716,0,28
2026-05-31,2026,5,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,378171,709,0,25
2026-06-30,2026,6,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,386231,711,0,20
2026-07-31,2026,7,SP-HSM-042,Spherical Roller Bearing 240/500,Hot Strip Mill,Mechanical Spares,Critical,60,125000,379845,719,0,24
